pH,tm
8,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
9,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
3,53.4
3,53.4
3.01,53.4
7,53.4
7,53.4
7,53.4
6.6,53.4
6.9,53.4
6.9,53.4
6.6,53.4
6.9,53.4
6.6,53.4
6.9,53.4
6.6,53.4
6.9,53.4
6.6,53.4
6.6,53.4
6.9,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.4
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7.5,53.5
7.5,53.5
7.5,53.5
7.5,53.5
7.5,53.5
7.5,53.5
7.5,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
3,53.5
5.5,53.5
3,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7.4,53.5
7,53.5
5.7,53.5
3.9,53.5
3.01,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7.5,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
8,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.5
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
5,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
8,53.6
7,53.6
5,53.6
7,53.6
7,53.6
3,53.6
7,53.6
7,53.6
7,53.6
7,53.6
5.4,53.6
3.01,53.6
7,53.6
7,53.6
7,53.6
7.5,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7.4,53.6
7.4,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7.5,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.6
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7.4,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
5.4,53.7
3.01,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
4.6,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7.5,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.7
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
5.5,53.8
9,53.8
3,53.8
3,53.8
9,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
4.6,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.8
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
3,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7.5,53.9
7,53.9
7,53.9
7,53.9
,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7.5,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,53.9
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
3.2,54
3.2,54
3.2,54
7,54
7,54
7,54
7,54
7,54
7,54
3,54
7,54
9,54
7,54
7,54
7,54
7,54
7,54
7.5,54
7.5,54
7.5,54
7.5,54
7.5,54
7.5,54
7.5,54
7.5,54
7,54
7,54
2,54
7,54
7,54
5.5,54
7,54
7,54
7,54
6.5,54
3,54
7,54
7,54
7.6,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
5.5,54.1
7,54.1
4,54.1
4,54.1
3,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
4.6,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7.5,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.1
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
5,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
5.45,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7.5,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.2
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7.2,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
5.5,54.3
5.5,54.3
3,54.3
7,54.3
7.4,54.3
7,54.3
6,54.3
3,54.3
7,54.3
7,54.3
7,54.3
7,54.3
3.2,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
,54.3
7,54.3
7,54.3
4,54.3
7,54.3
7,54.3
7.5,54.3
7,54.3
7.5,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.3
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
5,54.4
7,54.4
7,54.4
7,54.4
7,54.4
4.5,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7.2,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
3,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.4
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
5,54.5
6,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
8,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7.5,54.5
7.5,54.5
7.5,54.5
7.5,54.5
7.5,54.5
7.5,54.5
7.5,54.5
7.5,54.5
8,54.5
8,54.5
8,54.5
7,54.5
7,54.5
7,54.5
5.5,54.5
7,54.5
7,54.5
7,54.5
3,54.5
3,54.5
8,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
4.6,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.5
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
2.3,54.6
7,54.6
8,54.6
7,54.6
7,54.6
7,54.6
3,54.6
3.2,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.6
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
5,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
4.5,54.7
7,54.7
7,54.7
8,54.7
5,54.7
,54.7
7,54.7
7,54.7
4.5,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.7
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
5,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
5.4,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.8
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7.2,54.9
7,54.9
7,54.9
7,54.9
8,54.9
8,54.9
8,54.9
8,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
6.2,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,54.9
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
5,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7.2,55
7,55
6.8,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
2,55
2,55
7,55
7,55
7,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7.5,55
7,55
7,55
7,55
7,55
7,55
5.5,55
7,55
7,55
7,55
7,55
7,55
3.2,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
8,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7.4,55.1
7.4,55.1
7.4,55.1
7,55.1
7,55.1
7,55.1
7.5,55.1
7.5,55.1
7.5,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.1
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
5,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7.2,55.2
7.2,55.2
7,55.2
8,55.2
7,55.2
7,55.2
7,55.2
2.3,55.2
7,55.2
7,55.2
7,55.2
7,55.2
9,55.2
7,55.2
7,55.2
7,55.2
7.4,55.2
5.4,55.2
3.02,55.2
5.4,55.2
5.4,55.2
7,55.2
7,55.2
7.5,55.2
7.5,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.2
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
4,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7.5,55.3
5.5,55.3
7,55.3
7,55.3
5,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
3.01,55.3
4.2,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.3
9.5,55.3
7.5,55.3
7.5,55.3
,55.3
7,55.3
7,55.3
7,55.3
7,55.3
5,55.3
7,55.3
7,55.3
7,55.3
7,55.3
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
5,55.4
6,55.4
5,55.4
5,55.4
5,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
3.5,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
5.5,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.4
7,55.5
7,55.5
7,55.5
5.5,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
4.5,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7.5,55.5
7.5,55.5
7.5,55.5
7.5,55.5
7.5,55.5
5,55.5
7,55.5
7,55.5
7,55.5
3.2,55.5
7,55.5
7,55.5
7,55.5
3,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.5
7,55.6
7,55.6
7,55.6
7,55.6
7,55.6
7,55.6
5,55.6
7,55.6
7,55.6
7,55.6
7,55.6
7,55.6
7,55.6
7,55.6
7,55.6
7,55.6
7,55.6
7,55.6
7,55.6
3,55.6
7,55.6
7,55.6
7,55.6
6.5,55.6
5.4,55.6
5.4,55.6
5.7,55.6
7,55.6
7.5,55.6
7,55.6
7,55.6
,55.6
7,55.6
7,55.6
7,55.6
7,55.6
7,55.6
7,55.6
,55.6
7,55.6
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7.5,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.7
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
8.5,55.8
7,55.8
7,55.8
5,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
4.5,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
5.5,55.8
7,55.8
7,55.8
6.7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
3.2,55.8
7.5,55.8
7.5,55.8
7.5,55.8
7.5,55.8
7.5,55.8
7.5,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.8
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
5,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
5.5,55.9
5.5,55.9
7,55.9
6,55.9
6,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,55.9
7,56
7,56
5.5,56
7,56
7,56
7,56
7,56
7,56
7,56
7,56
7,56
7,56
7.5,56
7,56
7.5,56
7,56
7,56
7,56
7,56
7,56
7,56
2.7,56
2.2,56
7.5,56
7.5,56
7.5,56
7.5,56
7.5,56
7.5,56
7.5,56
7.5,56
7.5,56
9.5,56
7,56
7,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7.4,56
7,56
3,56
7,56
7,56
7.6,56
8,56
7,56
7,56
7,56
,56
7,56
7,56
7,56
7,56
7,56
7,56
7,56
7,56
7,56
7,56
7,56
7,56
7,56
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7.5,56.1
7,56.1
7,56.1
7,56.1
5.5,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.1
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7.2,56.2
7.2,56.2
7.2,56.2
7,56.2
7,56.2
7,56.2
2.7,56.2
7,56.2
7,56.2
5.5,56.2
9,56.2
5.2,56.2
7,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
7.4,56.2
6.5,56.2
7,56.2
3.8,56.2
7,56.2
7,56.2
7,56.2
7.5,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.2
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7.5,56.3
7,56.3
7,56.3
7,56.3
5.5,56.3
7,56.3
4.2,56.3
5.4,56.3
5.4,56.3
6.5,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7.5,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.3
7,56.4
7,56.4
7,56.4
7,56.4
7,56.4
7,56.4
7,56.4
7,56.4
7,56.4
5,56.4
7,56.4
7,56.4
7,56.4
7,56.4
7,56.4
7,56.4
7.2,56.4
7,56.4
7,56.4
9.5,56.4
7,56.4
7,56.4
7.8,56.4
7,56.4
7,56.4
7,56.4
5.4,56.4
3,56.4
7,56.4
8,56.4
7,56.4
,56.4
7,56.4
7,56.4
7,56.4
7,56.4
7,56.4
7,56.4
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7.5,56.5
8,56.5
7,56.5
7,56.5
7,56.5
7.4,56.5
7,56.5
7,56.5
7.4,56.5
5.4,56.5
3,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
8,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.5
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
9.5,56.6
7,56.6
7.4,56.6
5.5,56.6
7,56.6
6,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.6
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
2.7,56.7
2.3,56.7
7.5,56.7
7,56.7
7,56.7
6,56.7
7,56.7
4,56.7
6.5,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.7
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7.5,56.8
7.5,56.8
7,56.8
7,56.8
7,56.8
7.2,56.8
2.7,56.8
2.2,56.8
7,56.8
5.5,56.8
7,56.8
7,56.8
7.7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
3.2,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.8
7,56.9
5.5,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7.2,56.9
7,56.9
7,56.9
7,56.9
2.3,56.9
8,56.9
7.5,56.9
8.5,56.9
8.5,56.9
7,56.9
7,56.9
7.4,56.9
7,56.9
7,56.9
7,56.9
6,56.9
4.8,56.9
4.8,56.9
4.8,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,56.9
7,57
7,57
7,57
7,57
7,57
7,57
7,57
7,57
7,57
7,57
7,57
7,57
7,57
7.4,57
2.7,57
